Frame_Number,Time_Sec,Processing_Time_ms,FPS,Object_ID,Bbox_X,Bbox_Y,A_real,Distance_Est,v_x,v_z,omega_z,current_pitch_rad,Pipeline_Latency_ms
525,49.943,69.6,12.4,1,851,655,231303.17,0.8541,0.3284,0.34,0.3367,0.018322,72.0
526,50.021,73.2,12.9,1,859,632,228867.25,0.8587,0.3354,0.2504,0.3499,0.029764,75.6
527,50.102,76.1,12.3,1,863,627,231105.47,0.8545,0.3289,0.275,0.3521,0.026797,78.6
528,50.186,76.2,11.8,1,870,636,233972.4,0.8493,0.3206,0.3326,0.3658,0.012155,78.7
529,50.271,68.7,11.8,1,871,647,237932.61,0.8422,0.3091,0.3256,0.362,0.027338,71.3
530,50.348,72.7,13.0,1,880,649,239175.75,0.84,0.3055,0.3243,0.3837,0.029185,75.1
531,50.429,67.3,12.4,1,884,648,241064.73,0.8367,0.3,0.3237,0.3854,0.02662,69.7
532,50.504,67.2,13.3,1,889,651,242057.66,0.835,0.2971,0.3449,0.3942,0.019949,70.4
533,50.581,69.0,13.1,1,876,645,238808.45,0.8406,0.3066,0.3158,0.3557,0.019949,71.3
534,50.658,70.4,12.8,1,869,656,235361.2,0.8467,0.3166,0.3694,0.3508,0.015077,71.4
535,50.735,67.2,13.0,1,869,654,234032.16,0.8491,0.3204,0.3446,0.3578,0.015077,68.4
536,50.809,66.4,13.5,1,867,657,234074.77,0.8491,0.3203,0.3579,0.3526,0.015077,68.6
537,50.884,68.3,13.4,1,866,661,233262.61,0.8505,0.3227,0.3643,0.3521,0.017051,69.2
538,50.959,72.2,13.3,1,885,655,232828.0,0.8513,0.3239,0.3396,0.4016,0.017051,73.3
539,51.038,67.6,12.7,1,900,644,235934.1,0.8457,0.3149,0.3095,0.4217,0.017051,70.0
540,51.114,70.7,13.2,1,906,644,238235.05,0.8416,0.3082,0.3246,0.4217,0.017051,71.7
541,51.191,69.8,12.9,1,912,643,241518.22,0.8359,0.2987,0.3062,0.4311,0.026096,70.8
542,51.268,72.0,13.1,1,913,656,243184.92,0.833,0.2939,0.3574,0.4275,0.026096,74.7
543,51.348,68.9,12.4,1,916,638,246814.22,0.8269,0.2833,0.2783,0.4343,0.026096,69.8
544,51.424,70.6,13.3,1,920,632,249096.14,0.8231,0.2767,0.2446,0.4415,0.049073,71.6
545,51.501,68.9,12.9,1,926,633,251613.8,0.8189,0.2694,0.271,0.453,0.049073,71.3
546,51.578,71.2,12.9,1,921,629,254956.58,0.8136,0.2597,0.256,0.434,0.049073,72.0
547,51.656,69.9,12.9,1,913,621,255581.44,0.8126,0.2579,0.2291,0.4184,0.051886,70.9
548,51.733,71.8,13.0,1,914,615,259168.81,0.8069,0.2475,0.2215,0.4291,0.051886,74.0
549,51.813,70.5,12.5,1,917,607,261873.73,0.8027,0.2396,0.2019,0.4358,0.051886,71.8
550,51.89,72.6,12.9,1,914,589,263965.34,0.7996,0.2335,0.1367,0.4252,0.06099,73.5
551,51.97,77.7,12.6,1,905,564,263397.5,0.8004,0.2352,0.0836,0.4059,0.06099,80.0
552,52.056,91.6,11.7,1,888,540,265748.1,0.7969,0.2283,0.0384,0.374,0.06099,92.4
553,52.154,86.0,10.2,1,859,506,271032.38,0.7891,0.213,-0.0397,0.3178,0.057494,87.0
554,52.246,91.6,10.8,1,848,492,276242.53,0.7816,0.1979,-0.0472,0.3164,0.057494,94.0
555,52.346,78.9,10.0,1,830,473,277259.97,0.7802,0.1949,-0.0947,0.2804,0.057112,79.8
556,52.432,77.0,11.7,1,792,463,278014.44,0.7791,0.1927,-0.1048,0.2027,0.057112,79.4
557,52.517,80.2,11.7,1,763,468,288246.0,0.7651,0.163,-0.0762,0.1661,0.057112,81.2
558,52.604,75.5,11.5,1,734,460,284230.9,0.7705,0.1747,-0.0999,0.1194,0.051509,76.4
559,52.686,75.8,12.2,1,708,443,281484.38,0.7743,0.1827,-0.1499,0.0819,0.051509,77.7
560,52.77,84.6,11.9,1,699,439,282359.5,0.7731,0.1801,-0.1415,0.0846,0.051509,86.1
561,52.862,78.0,10.9,1,692,434,282991.75,0.7722,0.1783,-0.1487,0.0748,0.048471,79.0
562,52.946,85.8,11.8,1,682,414,282179.0,0.7733,0.1806,-0.2082,0.0573,0.048471,88.1
563,53.04,84.8,10.7,1,673,398,281970.84,0.7736,0.1812,-0.236,0.0439,0.047483,85.7
564,53.132,82.4,10.9,1,657,382,281318.7,0.7745,0.1831,-0.2703,0,0.047483,83.6
565,53.221,79.4,11.2,1,639,380,282324.06,0.7731,0.1802,-0.2582,0,0.047483,81.6
566,53.308,80.5,11.4,1,632,376,285866.72,0.7683,0.1699,-0.2743,0,0.050839,81.5
567,53.396,81.0,11.5,1,627,375,289489.06,0.7635,0.1594,-0.2708,0,0.050839,83.5
568,53.485,79.2,11.2,1,620,378,289864.78,0.763,0.1583,-0.2597,-0.0376,0.050839,80.0
569,53.57,78.6,11.7,1,615,387,287198.03,0.7665,0.1661,-0.2236,-0.0436,0.044555,79.5
570,53.656,79.6,11.7,1,613,393,284010.56,0.7708,0.1753,-0.2187,-0.044,0.044555,82.0
571,53.744,77.5,11.4,1,611,397,283760.62,0.7712,0.176,-0.2126,-0.0472,0.044555,78.3
572,53.828,78.9,11.9,1,611,410,281382.12,0.7744,0.1829,-0.1719,-0.0453,0.042807,79.9
573,53.914,80.5,11.6,1,617,421,276661.16,0.781,0.1967,-0.1528,-0.0307,0.042807,82.9
574,54.002,80.8,11.3,1,635,448,273655.5,0.7853,0.2054,-0.0579,0,0.030478,81.7
575,54.09,78.9,11.4,1,643,458,271447.75,0.7885,0.2118,-0.0642,0,0.030478,80.1
576,54.176,75.8,11.7,1,652,459,266985.88,0.795,0.2248,-0.073,0,0.030478,78.0
577,54.259,76.7,11.9,1,659,460,264008.16,0.7995,0.2334,-0.0902,0.0362,0.042527,77.7
578,54.343,78.3,12.0,1,662,462,262236.62,0.8022,0.2385,-0.0776,0.0371,0.042527,79.4
579,54.429,78.1,11.7,1,665,465,263926.47,0.7996,0.2336,-0.0702,0.0418,0.042527,80.5
580,54.515,76.2,11.6,1,666,466,264300.4,0.799,0.2325,-0.0842,0.0416,0.051091,77.9
581,54.599,75.3,11.9,1,666,467,264585.5,0.7986,0.2317,-0.077,0.0406,0.051091,76.5
582,54.683,76.0,12.0,1,667,469,266555.47,0.7957,0.226,-0.0716,0.0431,0.051091,78.3
583,54.767,77.3,11.9,1,667,473,266952.56,0.7951,0.2248,-0.0761,0.0422,0.060678,78.2
584,54.851,78.2,11.9,1,663,477,267471.7,0.7943,0.2233,-0.0622,0.0323,0.060678,80.6
585,54.937,77.4,11.6,1,663,481,267823.88,0.7938,0.2223,-0.0537,0.0359,0.060678,78.3
586,55.021,74.9,11.9,1,663,482,267973.16,0.7936,0.2219,-0.0569,0.0359,0.061674,75.8
587,55.103,76.3,12.3,1,665,484,269159.97,0.7918,0.2184,-0.0509,0.0409,0.061674,78.6
588,55.187,74.2,11.9,1,668,484,269854.97,0.7908,0.2164,-0.0534,0.0466,0.061674,75.2
589,55.268,74.4,12.4,1,668,484,270352.6,0.7901,0.215,-0.0473,0.0437,0.057927,75.4
590,55.349,76.5,12.3,1,668,487,270834.84,0.7894,0.2136,-0.0397,0.0437,0.057927,78.8
591,55.434,75.4,11.8,1,672,488,271093.03,0.789,0.2128,-0.0401,0.0538,0.057927,76.5
592,55.516,74.4,12.2,1,674,491,272295.2,0.7872,0.2093,0,0.055,0.055155,75.4
593,55.597,75.8,12.3,1,680,497,274099.44,0.7846,0.2041,0,0.0681,0.055155,78.3
594,55.681,76.5,11.9,1,689,505,275149.66,0.7831,0.201,0,0.085,0.061007,77.5
595,55.764,76.8,12.0,1,697,514,274369.84,0.7842,0.2033,0,0.0965,0.061007,77.9
596,55.848,75.3,11.9,1,708,517,276462.1,0.7813,0.1972,0,0.1166,0.061007,77.5
597,55.931,74.0,12.0,1,710,520,278871.6,0.7779,0.1902,0.0378,0.1113,0.053837,75.0
598,56.012,74.6,12.4,1,706,526,283991.97,0.7708,0.1754,0.0496,0.0993,0.053837,75.7
599,56.094,74.8,12.3,1,706,534,288341.66,0.765,0.1627,0.0686,0.1031,0.053837,77.2
600,56.177,77.2,12.1,1,711,554,293823.72,0.7578,0.1468,0.123,0.1156,0.055142,78.2
601,56.26,82.2,11.9,1,717,564,297053.16,0.7537,0.1374,0.1315,0.1256,0.055142,83.3
602,56.349,73.8,11.2,1,722,567,300216.88,0.7497,0.1283,0.1299,0.1329,0.055142,76.0
603,56.431,68.8,12.2,1,723,566,301602.34,0.748,0.1242,0.1279,0.1307,0.051966,69.8
604,56.507,71.6,13.2,1,724,566,303451.9,0.7457,0.1189,0.1272,0.1322,0.051966,72.7
605,56.585,71.1,12.8,1,725,569,307235.72,0.7411,0.1079,0.1374,0.1338,0.051966,73.3
606,56.664,70.3,12.6,1,727,573,310000.34,0.7378,0.0999,0.1496,0.138,0.050463,71.2
607,56.741,71.7,13.0,1,734,588,317448.94,0.7291,0.0782,0.1944,0.1538,0.050463,72.8
608,56.82,69.8,12.7,1,738,596,322868.66,0.723,0.0625,0.2019,0.1571,0.050463,72.0
609,56.898,71.0,12.9,1,740,597,320158.28,0.726,0.0704,0.1952,0.1583,0.05009,72.0
610,56.975,70.9,12.8,1,743,600,321394.72,0.7246,0.0668,0.2039,0.1639,0.05009,72.1
611,57.053,72.6,12.9,1,745,604,324123.22,0.7216,0.0588,0.2134,0.166,0.05009,74.8
612,57.134,70.9,12.4,1,744,604,327157.9,0.7182,0.05,0.2094,0.1615,0.049372,72.0
613,57.211,101.0,12.9,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
614,57.318,108.5,9.4,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
615,57.433,85.8,8.7,1,628,538,332488.75,0.7124,0.0,0.0518,-0.0475,0.047524,88.2
616,57.527,77.4,10.6,1,625,529,336610.7,0.708,0.0,0.0436,0,0.047524,79.8
617,57.612,77.2,11.7,1,628,518,335875.72,0.7088,0.0,0,0,0.053589,78.4
618,57.696,76.8,11.9,1,632,489,333070.4,0.7118,0.0,-0.0711,0,0.053589,77.8
619,57.78,74.6,12.0,1,634,474,331508.47,0.7135,0.0,-0.085,0,0.053589,77.2
620,57.863,77.4,12.1,1,628,458,335411.62,0.7093,0.0,-0.1174,0,0.052391,78.4
621,57.948,76.2,11.8,1,621,452,342133.88,0.7023,0.0,-0.1182,-0.0362,0.052391,77.4
622,58.031,80.1,12.0,1,617,448,345637.2,0.6987,0.0,-0.1238,-0.0395,0.052391,82.3
623,58.119,76.7,11.4,1,618,450,346580.03,0.6978,0.0,-0.1054,-0.0334,0.047976,77.7
624,58.202,77.0,12.0,1,622,447,344647.12,0.6997,0.0,-0.1205,0,0.047976,78.3
625,58.286,76.6,11.9,1,622,442,344470.0,0.6999,0.0,-0.1334,0,0.047976,78.6
626,58.371,79.1,11.8,1,616,450,348554.12,0.6958,0.0,-0.1016,-0.0429,0.048468,80.1
627,58.456,76.1,11.7,1,612,448,345670.2,0.6987,0.0,-0.1176,-0.0475,0.048468,78.7
628,58.541,77.2,11.8,1,609,448,344941.94,0.6994,0.0,-0.1152,-0.0512,0.048468,78.1
629,58.625,73.0,11.9,1,609,448,345255.84,0.6991,0.0,-0.1127,-0.0484,0.046955,74.0
630,58.705,77.7,12.5,1,614,449,345099.1,0.6993,0.0,-0.1104,-0.0361,0.046955,80.0
631,58.79,77.2,11.7,1,615,453,344725.66,0.6997,0.0,-0.0983,-0.0381,0.046955,78.1
632,58.874,77.9,11.9,1,619,455,344821.8,0.6996,0.0,-0.0975,0,0.04751,78.9
633,58.959,76.5,11.8,1,623,462,346871.88,0.6975,0.0,-0.0764,0,0.04751,78.9
634,59.044,76.6,11.8,1,626,464,343529.06,0.7009,0.0,-0.0734,0,0.044376,77.6
635,59.127,76.1,12.0,1,629,464,339412.16,0.7051,0.0,-0.0777,0,0.044376,77.3
636,59.21,75.1,12.0,1,631,467,342562.34,0.7019,0.0,-0.0677,0,0.044376,77.3
637,59.293,75.3,12.1,1,632,466,340106.0,0.7044,0.0,-0.083,0,0.049415,76.3
638,59.375,73.9,12.1,1,633,466,340101.94,0.7044,0.0,-0.0786,0,0.049415,75.1
639,59.456,73.8,12.4,1,633,465,338906.4,0.7056,0.0,-0.082,0,0.049415,76.0
640,59.538,73.9,12.2,1,634,464,339253.94,0.7053,0.0,-0.0809,0,0.047466,74.9
641,59.619,74.3,12.4,1,636,463,339311.22,0.7052,0.0,-0.0842,0,0.047466,75.4
642,59.7,74.1,12.3,1,636,465,341814.06,0.7026,0.0,-0.0762,0,0.047466,76.4
643,59.782,75.0,12.2,1,637,467,342744.22,0.7017,0.0,-0.0683,0,0.045171,75.9
644,59.864,74.3,12.2,1,637,467,338463.62,0.7061,0.0,-0.0723,0,0.045171,75.5
645,59.945,73.1,12.3,1,639,467,336145.25,0.7085,0.0,-0.0723,0,0.045171,75.4
646,60.026,72.2,12.3,1,639,467,334597.28,0.7102,0.0,-0.0738,0,0.046096,73.2
647,60.105,75.5,12.7,1,642,466,332817.6,0.7121,0.0,-0.0766,0,0.046096,76.6
648,60.187,74.3,12.2,1,644,465,332387.25,0.7125,0.0,-0.0786,0,0.046096,76.6
649,60.269,75.9,12.2,1,645,464,334575.8,0.7102,0.0,-0.0593,0,0.032776,76.9
650,60.352,75.1,12.1,1,645,465,336540.88,0.7081,0.0,-0.0628,0,0.032776,76.2
651,60.434,76.5,12.2,1,646,466,339174.66,0.7054,0.0,-0.0607,0,0.032776,78.8
652,60.518,75.0,11.8,1,647,467,341264.72,0.7032,0.0,-0.0854,0,0.049386,75.9
653,60.6,75.8,12.2,1,650,467,343847.38,0.7005,0.0,-0.0765,0,0.049386,76.9
654,60.684,75.4,12.0,1,652,468,347863.22,0.6965,0.0,-0.0732,0,0.049386,77.6
655,60.768,77.0,11.9,1,656,470,353697.2,0.6907,0.0,-0.0698,0,0.050637,78.0
656,60.851,76.2,11.9,1,664,472,358943.47,0.6857,0.0,-0.0649,0.0449,0.050637,78.5
657,60.935,77.0,11.9,1,668,477,366442.97,0.6786,-0.064,-0.0507,0.0475,0.050637,77.9
658,61.019,76.0,12.0,1,673,484,376345.44,0.6696,-0.0928,-0.0384,0.0563,0.053667,76.9
659,61.102,74.8,12.1,1,676,489,382029.03,0.6646,-0.1093,0,0.0591,0.053667,77.2
660,61.185,75.6,12.1,1,678,493,383327.88,0.6635,-0.1131,0,0.0613,0.053667,76.6
661,61.267,75.4,12.1,1,681,485,371321.03,0.6741,-0.0782,-0.0543,0.0669,0.054209,76.4
662,61.35,74.0,12.2,1,684,482,367989.25,0.6772,-0.0685,-0.0539,0.0716,0.054209,76.4
663,61.432,71.9,12.2,1,685,481,366854.56,0.6782,-0.0652,-0.0535,0.0713,0.054209,73.1
664,61.511,73.3,12.7,1,687,487,373087.56,0.6725,-0.0833,-0.0304,0.0754,0.053317,74.3
665,61.591,74.8,12.5,1,689,492,376488.12,0.6695,-0.0932,0,0.0784,0.053317,77.2
666,61.674,74.4,12.0,1,689,495,377943.97,0.6682,-0.0974,0,0.0766,0.053317,75.3
667,61.755,73.3,12.3,1,690,496,379140.34,0.6671,-0.1009,0,0.0791,0.053154,74.3
668,61.835,73.9,12.5,1,692,497,380502.56,0.666,-0.1049,0,0.0832,0.053154,76.2
669,61.917,71.6,12.2,1,693,499,382192.38,0.6645,-0.1098,0,0.0838,0.053154,72.4
670,61.995,71.9,12.8,1,693,498,384313.03,0.6626,-0.1159,0,0.0828,0.053604,73.0
671,62.074,73.0,12.7,1,693,499,385549.5,0.6616,-0.1195,0,0.0828,0.053604,75.4
672,62.155,73.3,12.3,1,682,510,400510.56,0.6491,-0.163,0,0.0549,0.053604,74.1
673,62.235,73.6,12.5,1,676,518,410533.78,0.6411,-0.1921,0.0355,0.0504,0.053839,74.6
674,62.316,74.7,12.4,1,671,511,397089.66,0.6519,-0.153,0,0.0437,0.053839,77.1
675,62.398,74.2,12.1,1,669,508,392137.4,0.656,-0.1387,0,0.0434,0.053787,75.2
676,62.48,73.4,12.3,1,667,508,392102.66,0.656,-0.1385,0,0.0402,0.053787,74.5
677,62.56,73.3,12.5,1,669,507,392416.9,0.6558,-0.1395,0,0.0472,0.053787,75.6
678,62.641,72.0,12.3,1,670,511,398106.66,0.6511,-0.156,0,0.0479,0.051818,72.9
679,62.72,72.1,12.7,1,670,511,401186.16,0.6486,-0.1649,0,0.0469,0.051818,73.2
680,62.799,71.5,12.7,1,670,510,400771.28,0.6489,-0.1637,0,0.0469,0.051818,73.8
681,62.879,73.6,12.5,1,669,505,399462.3,0.65,-0.1599,0,0.0443,0.053975,74.6
682,62.959,72.7,12.4,1,670,503,399469.0,0.65,-0.1599,0,0.0479,0.053975,73.8
683,63.039,72.5,12.5,1,671,502,398474.97,0.6508,-0.1571,0,0.0494,0.053975,74.7
684,63.12,73.9,12.4,1,670,500,399241.38,0.6501,-0.1593,0,0.0459,0.046366,74.9
685,63.201,72.8,12.3,1,669,500,400285.12,0.6493,-0.1623,0,0.0443,0.046366,74.0
686,63.28,74.9,12.5,1,671,499,399971.44,0.6495,-0.1614,0,0.0503,0.046366,77.3
687,63.364,73.4,12.0,1,673,502,402686.16,0.6473,-0.1693,0,0.0535,0.047069,75.2
688,63.445,72.9,12.3,1,677,504,405274.72,0.6453,-0.1768,0,0.0617,0.047069,74.1
689,63.525,69.4,12.5,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
690,63.6,72.1,13.3,1,682,511,416002.4,0.6369,-0.2079,0,0.0681,0.048066,74.3
691,63.68,70.9,12.5,1,682,511,415353.34,0.6374,-0.2061,0,0.0656,0.048066,72.0
692,63.758,71.3,12.9,1,681,505,409414.03,0.642,-0.1888,0,0.0631,0.048066,73.5
693,63.837,73.4,12.6,1,678,500,405625.16,0.645,-0.1778,0,0.0564,0.048066,74.3
694,63.917,72.8,12.5,1,676,499,406568.3,0.6443,-0.1806,0,0.0543,0.045075,73.8
695,63.997,71.1,12.6,1,677,498,406784.5,0.6441,-0.1812,0,0.0588,0.045075,73.6
696,64.076,72.2,12.6,1,679,498,405425.78,0.6452,-0.1772,0,0.0629,0.045075,73.1
697,64.155,72.6,12.7,1,680,497,403313.66,0.6468,-0.1711,0,0.0635,0.043566,73.6
698,64.234,72.5,12.6,1,682,498,405891.7,0.6448,-0.1786,0,0.0676,0.043566,74.9
699,64.315,73.7,12.4,1,685,502,413882.44,0.6385,-0.2018,0,0.0732,0.043566,74.6
700,64.396,69.1,12.4,1,685,504,418332.94,0.6351,-0.2147,0,0.0703,0.044788,70.0
701,64.472,71.4,13.2,1,683,501,415124.28,0.6376,-0.2054,0,0.0652,0.044788,73.9
702,64.551,70.6,12.6,1,683,501,416669.5,0.6364,-0.2099,0,0.0672,0.044788,71.4
703,64.628,73.2,13.0,1,684,509,422782.44,0.6318,-0.2276,0.035,0.0697,0.039264,74.2
704,64.709,72.7,12.5,1,688,517,428359.56,0.6277,-0.2438,0.0481,0.0789,0.039264,75.1
705,64.79,70.6,12.4,1,689,515,427967.28,0.6279,-0.2427,0.0309,0.0776,0.039264,71.4
706,64.867,71.5,12.9,1,686,516,428397.78,0.6276,-0.2439,0.0302,0.0689,0.043456,72.5
707,64.945,69.7,12.7,1,687,507,415535.4,0.6373,-0.2066,0,0.0744,0.043456,72.0
708,65.023,71.4,12.9,1,688,501,410527.47,0.6411,-0.1921,0,0.076,0.043456,72.2
709,65.101,71.8,12.8,1,690,492,401541.4,0.6483,-0.166,0,0.0801,0.041824,72.8
710,65.18,71.1,12.7,1,690,490,401018.97,0.6487,-0.1644,0,0.0781,0.041824,73.5
711,65.259,70.8,12.6,1,689,487,400414.84,0.6492,-0.1627,-0.0313,0.0756,0.041824,71.6
712,65.337,71.3,12.9,1,688,483,398492.1,0.6507,-0.1571,-0.0403,0.074,0.041457,72.2
713,65.415,69.2,12.8,1,688,481,398720.25,0.6506,-0.1578,-0.0421,0.075,0.041457,71.5
714,65.492,68.6,12.9,1,687,481,399335.38,0.6501,-0.1596,-0.0394,0.0724,0.041457,69.7
715,65.568,71.4,13.2,1,686,483,397649.66,0.6514,-0.1547,-0.0365,0.0709,0.043845,72.3
716,65.646,73.7,12.8,1,685,485,397506.25,0.6516,-0.1542,-0.0309,0.0694,0.043845,76.1
717,65.728,73.7,12.2,1,677,486,397162.4,0.6518,-0.1532,-0.0301,0.0501,0.043845,74.6
718,65.809,73.8,12.4,1,669,487,398542.44,0.6507,-0.1572,0,0.0376,0.033587,75.0
719,65.89,75.9,12.3,1,666,486,403547.44,0.6467,-0.1718,0,0.0379,0.033587,78.5
720,65.975,74.5,11.8,1,662,485,406914.4,0.644,-0.1816,0,0.0305,0.033587,75.3
721,66.056,73.1,12.3,1,660,481,403488.3,0.6467,-0.1716,-0.0398,0,0.035494,74.1
722,66.136,73.2,12.5,1,657,481,402357.8,0.6476,-0.1683,-0.0334,0,0.035494,75.6
723,66.218,73.7,12.3,1,656,481,399628.38,0.6498,-0.1604,-0.0334,0,0.035494,74.5
724,66.298,72.9,12.5,1,655,482,398202.97,0.651,-0.1563,-0.0329,0,0.037232,74.0
725,66.378,75.8,12.5,1,653,477,392363.88,0.6558,-0.1393,-0.0497,0,0.037232,78.3
726,66.462,76.6,11.9,1,650,476,390723.16,0.6572,-0.1345,-0.0468,0,0.037232,77.5
727,66.545,74.0,12.0,1,648,482,395439.38,0.6533,-0.1482,0,0,0.032402,74.9
728,66.626,79.6,12.4,1,646,492,403093.2,0.647,-0.1705,0,0,0.032402,82.0
729,66.714,74.5,11.4,1,648,501,402781.6,0.6473,-0.1696,0,0,0.032402,75.3
730,66.795,73.7,12.3,1,647,503,398121.4,0.651,-0.156,0,0,0.035619,74.7
731,66.876,74.6,12.4,1,640,506,393633.38,0.6548,-0.143,0,0,0.035619,77.0
732,66.958,73.3,12.1,1,630,512,392972.5,0.6553,-0.1411,0.0389,0,0.035619,74.1
733,67.039,76.4,12.5,1,618,528,395773.16,0.653,-0.1492,0.0984,-0.0456,0.026849,77.3
734,67.122,71.4,12.0,1,616,538,401386.97,0.6484,-0.1655,0.1071,-0.0395,0.026849,73.7
735,67.201,72.2,12.6,1,614,540,396351.25,0.6525,-0.1509,0.1177,-0.0426,0.016472,73.2
736,67.28,73.0,12.7,1,618,542,394326.06,0.6542,-0.145,0.1153,-0.0305,0.016472,74.1
737,67.36,74.2,12.5,1,625,546,391439.28,0.6566,-0.1366,0.1261,0,0.016472,76.5
738,67.442,73.5,12.2,1,634,544,378280.62,0.6679,-0.0984,0.1041,0,0.022725,74.6
739,67.523,71.3,12.4,1,638,544,369812.3,0.6755,-0.0738,0.1106,0,0.022725,72.4
740,67.601,75.4,12.8,1,649,555,374380.84,0.6714,-0.0871,0.1473,0,0.022725,77.6
741,67.684,72.7,12.0,1,654,567,379997.16,0.6664,-0.1034,0.1836,0,0.016977,73.6
742,67.764,72.4,12.6,1,660,576,374898.66,0.6709,-0.0886,0.1948,0.0372,0.016977,73.5
743,67.843,71.3,12.6,1,656,581,373268.94,0.6724,-0.0839,0.2,0,0.016977,73.5
744,67.922,70.0,12.6,1,657,589,369197.28,0.6761,-0.072,0.199,0,0.030247,70.9
745,67.999,69.5,13.0,1,656,595,367286.25,0.6778,-0.0665,0.2175,0,0.030247,70.6
746,68.076,70.7,13.0,1,658,603,360871.1,0.6838,0.0,0.2365,0.0301,0.030247,73.0
747,68.155,68.5,12.7,1,659,604,357062.28,0.6875,0.0,0.2295,0.0307,0.030247,69.4
748,68.23,72.1,13.3,1,662,609,356670.7,0.6878,0.0,0.2639,0.0374,0.018753,73.1
749,68.309,69.7,12.6,1,664,618,359718.8,0.6849,0.0,0.2807,0.0395,0.018753,72.2
750,68.386,71.8,12.8,1,667,624,366074.16,0.6789,-0.063,0.2892,0.0452,0.018753,72.8
751,68.465,74.2,12.7,1,679,633,383437.94,0.6634,-0.1134,0.3155,0.0725,0.01632,75.2
752,68.546,80.6,12.3,1,686,606,369208.97,0.6761,-0.0721,0.2145,0.078,0.01632,82.8
753,68.635,82.5,11.3,1,683,596,371015.06,0.6744,-0.0773,0.2177,0.0646,0.013741,83.4
754,68.724,73.1,11.2,1,678,588,364390.47,0.6805,-0.0581,0.2008,0.0545,0.013741,74.1
755,68.804,72.8,12.5,1,679,578,357492.75,0.687,0.0,0.1775,0.0619,0.013741,74.9
756,68.884,73.5,12.4,1,684,561,353124.6,0.6913,0.0,0.1259,0.0736,0.018008,74.4
757,68.965,73.3,12.5,1,684,551,346705.56,0.6977,0.0,0.1169,0.0688,0.018008,74.4
758,69.045,75.2,12.5,1,685,541,341533.78,0.7029,0.0,0.0965,0.0713,0.018008,77.4
759,69.128,75.7,12.0,1,686,529,338153.3,0.7064,0.0,0.0738,0.0728,0.014972,76.7
760,69.21,75.7,12.1,1,687,522,336808.16,0.7078,0.0,0.0637,0.0744,0.014972,76.9
761,69.293,74.1,12.1,1,691,514,333681.1,0.7111,0.0,0.0457,0.0835,0.014972,76.5
762,69.375,75.9,12.2,1,699,503,330978.03,0.714,0.0,0.0307,0.0997,0.00773,76.9
763,69.459,75.2,12.0,1,703,497,327363.84,0.718,0.0,0,0.1022,0.00773,76.5
764,69.541,74.9,12.1,1,706,491,323138.7,0.7226,0.0617,0,0.1059,0.00773,77.1
765,69.624,77.0,12.1,1,709,482,320458.97,0.7257,0.0695,0,0.1106,0.008762,78.0
766,69.708,76.3,11.9,1,711,465,321492.66,0.7245,0.0665,-0.0613,0.1128,0.008762,77.4
767,69.791,74.6,12.0,1,710,465,322688.4,0.7232,0.063,-0.04,0.1084,0.008762,76.9
768,69.874,77.1,12.1,1,704,466,318899.72,0.7274,0.074,-0.0447,0.0944,0.013797,78.1
769,69.957,76.5,11.9,1,700,466,316278.38,0.7304,0.0816,-0.043,0.09,0.013797,77.6
770,70.041,74.7,12.0,1,698,467,313682.25,0.7335,0.0892,-0.0396,0.0887,0.013797,76.9
771,70.124,78.2,12.1,1,693,465,311316.12,0.7362,0.096,-0.053,0.0782,0.017279,79.2
772,70.209,76.3,11.7,1,690,463,310213.66,0.7375,0.0992,-0.0552,0.0754,0.017279,78.6
773,70.293,76.8,11.9,1,684,459,306073.78,0.7425,0.1113,-0.066,0.0631,0.017279,77.8
774,70.377,75.5,11.9,1,681,458,304851.38,0.744,0.1148,-0.0738,0.0612,0.023133,76.4
775,70.459,78.0,12.2,1,677,454,303582.84,0.7456,0.1185,-0.0821,0.0542,0.023133,80.5
776,70.546,76.3,11.6,1,673,449,302271.47,0.7472,0.1223,-0.094,0.0478,0.023133,77.1
777,70.629,76.6,12.1,1,666,448,297937.2,0.7526,0.1349,-0.089,0.0341,0.021834,77.6
778,70.712,76.4,12.0,1,662,445,295389.5,0.7558,0.1423,-0.0984,0.0307,0.021834,78.8
779,70.797,76.1,11.8,1,655,443,292246.5,0.7599,0.1514,-0.0995,0,0.020639,77.1
780,70.879,76.7,12.1,1,650,443,291254.72,0.7612,0.1543,-0.0977,0,0.020639,77.8
781,70.963,76.9,12.0,1,644,446,294409.88,0.7571,0.1451,-0.0878,0,0.020639,79.1
782,71.048,74.4,11.8,1,635,446,291635.44,0.7607,0.1532,-0.0889,0,0.019069,75.4
783,71.129,75.2,12.3,1,623,445,285295.66,0.7691,0.1716,-0.0933,-0.038,0.019069,76.3
784,71.211,77.8,12.2,1,613,453,282286.8,0.7732,0.1803,-0.0656,-0.0513,0.019069,80.2
785,71.297,75.2,11.6,1,600,455,277446.5,0.7799,0.1944,-0.067,-0.0749,0.018101,76.2
786,71.379,74.7,12.2,1,595,456,275533.2,0.7826,0.1999,-0.0668,-0.0751,0.018101,75.9
