Frame_Number,Time_Sec,Processing_Time_ms,FPS,Object_ID,Bbox_X,Bbox_Y,A_real,Distance_Est,v_x,v_z,omega_z,current_pitch_rad,Pipeline_Latency_ms
277,16.844,33.4,24.9,1,704,500,226635.44,0.8629,0.3419,0,0.0981,0.031368,34.2
278,16.884,33.0,24.9,1,702,498,226312.05,0.8635,0.3429,0,0.0931,0.031368,35.2
279,16.925,33.0,24.3,1,699,496,228770.72,0.8589,0.3357,0,0.0863,0.031775,33.9
280,16.965,33.0,25.1,1,696,495,230448.19,0.8557,0.3308,0,0.0816,0.031775,34.0
281,17.005,33.4,25.1,1,693,493,230650.03,0.8554,0.3303,0,0.0769,0.031775,34.2
282,17.045,33.2,25.0,1,690,491,228544.86,0.8593,0.3364,0,0.0722,0.031775,34.0
283,17.085,32.9,25.0,1,687,488,226000.34,0.8641,0.3438,0,0.0677,0.031775,34.6
284,17.125,32.9,24.8,1,684,485,225457.08,0.8651,0.3453,0,0.063,0.031775,35.8
285,17.167,34.7,23.9,1,683,484,224877.12,0.8663,0.347,0,0.0653,0.032073,36.2
286,17.21,32.9,23.2,1,681,483,224729.94,0.8665,0.3475,0,0.0603,0.032073,34.0
287,17.25,33.6,25.0,1,679,482,225855.36,0.8644,0.3442,-0.0305,0.0571,0.032073,34.4
288,17.29,33.3,24.7,1,678,482,226249.48,0.8636,0.343,0,0.0574,0.032073,34.3
289,17.331,33.3,24.9,1,675,480,226883.27,0.8624,0.3412,-0.0373,0.0488,0.032073,34.0
290,17.371,33.3,25.0,1,673,479,227650.64,0.861,0.339,-0.0367,0.0478,0.032073,35.6
291,17.412,33.6,24.1,1,671,477,227793.7,0.8607,0.3386,-0.0443,0.0446,0.032422,34.5
292,17.453,33.5,24.6,1,668,475,227174.28,0.8619,0.3404,-0.048,0.038,0.032422,34.6
293,17.493,33.3,24.7,1,666,474,226805.44,0.8626,0.3414,-0.0475,0.0367,0.032422,34.1
294,17.534,32.8,24.6,1,663,475,232429.28,0.8521,0.3251,-0.0403,0.0301,0.032422,33.6
295,17.573,33.0,25.4,1,661,476,234966.58,0.8475,0.3177,-0.0381,0,0.032422,33.8
296,17.613,33.0,25.3,1,660,476,236825.08,0.8441,0.3123,-0.0408,0,0.032422,35.2
297,17.654,34.2,24.2,1,658,477,242850.02,0.8336,0.2948,-0.0359,0,0.032288,35.1
298,17.695,32.7,24.4,1,658,480,245840.94,0.8285,0.2862,0,0,0.032288,33.7
299,17.735,33.2,25.2,1,658,479,243059.86,0.8332,0.2942,-0.037,0,0.032288,33.9
300,17.774,32.8,25.2,1,659,478,237993.73,0.8421,0.3089,-0.0391,0.0317,0.032288,33.6
301,17.814,32.9,25.3,1,660,481,238710.25,0.8408,0.3069,0,0.0332,0.032288,33.7
302,17.853,33.6,25.2,1,663,481,231884.66,0.8531,0.3267,-0.0302,0.0415,0.032288,35.8
303,17.895,33.3,23.9,1,664,481,229915.16,0.8567,0.3324,-0.0305,0.0394,0.032418,34.2
304,17.935,33.1,25.0,1,665,479,226970.95,0.8623,0.3409,-0.0397,0.041,0.032418,34.2
305,17.975,33.4,24.9,1,665,478,226649.33,0.8629,0.3419,-0.0392,0.0391,0.032418,34.2
306,18.016,33.3,24.9,1,664,480,230742.16,0.8552,0.33,0,0.0355,0.032418,34.1
307,18.056,33.9,25.0,1,663,479,229682.16,0.8572,0.3331,-0.0371,0.034,0.032418,34.7
308,18.096,33.4,24.6,1,663,481,235215.22,0.847,0.317,0,0.0359,0.032418,35.6
309,18.138,32.8,24.1,1,663,479,230832.55,0.855,0.3297,-0.0403,0.0359,0.032673,33.8
310,18.177,33.3,25.2,1,663,479,230110.03,0.8564,0.3318,-0.0348,0.0359,0.032673,34.4
311,18.218,33.1,24.8,1,663,479,230149.78,0.8563,0.3317,-0.0348,0.0359,0.032673,34.0
312,18.258,32.9,25.1,1,663,480,228566.27,0.8592,0.3363,-0.0301,0.0359,0.032673,33.7
313,18.297,33.3,25.2,1,663,482,229389.08,0.8577,0.3339,0,0.0359,0.032673,34.4
314,18.338,33.0,24.8,1,664,482,228954.73,0.8585,0.3352,0,0.0394,0.032673,35.2
315,18.379,33.4,24.3,1,665,481,225959.11,0.8642,0.3439,-0.0339,0.041,0.032991,34.3
316,18.419,35.0,25.0,1,665,479,223874.66,0.8682,0.3499,-0.0401,0.0391,0.032991,36.3
317,18.461,34.3,23.6,1,665,480,224649.9,0.8667,0.3477,-0.0305,0.0391,0.032991,35.1
318,18.502,33.3,24.4,1,664,481,225234.06,0.8656,0.346,0,0.0355,0.032991,34.0
319,18.542,33.0,25.0,1,663,481,225137.19,0.8658,0.3463,-0.0309,0.034,0.032991,35.1
320,18.583,33.8,24.3,1,663,484,230227.23,0.8561,0.3315,0,0.0359,0.033328,34.8
321,18.624,34.2,24.5,1,662,485,233748.31,0.8497,0.3213,0,0.0325,0.033328,35.4
322,18.665,33.3,24.3,1,662,484,231243.62,0.8543,0.3285,0,0.0344,0.033328,34.1
323,18.705,32.7,25.0,1,662,481,226105.58,0.8639,0.3435,-0.0392,0.0344,0.033328,33.5
324,18.745,33.3,25.4,1,662,479,224312.64,0.8674,0.3487,-0.0406,0.0344,0.033328,34.1
325,18.785,33.0,25.0,1,662,477,224028.56,0.8679,0.3495,-0.0448,0.0344,0.033328,33.7
326,18.824,33.1,25.1,1,662,478,228570.45,0.8592,0.3363,-0.0351,0.0344,0.033374,35.3
327,18.866,32.7,24.2,1,663,476,225691.14,0.8647,0.3447,-0.047,0.0379,0.033374,33.8
328,18.905,32.7,25.3,1,663,477,226642.11,0.8629,0.3419,-0.037,0.0359,0.033374,33.5
329,18.945,33.3,25.4,1,664,475,223439.22,0.869,0.3512,-0.049,0.0395,0.033374,34.1
330,18.985,33.2,24.9,1,664,476,225112.02,0.8658,0.3463,-0.0391,0.0375,0.033374,34.0
331,19.025,33.0,25.0,1,665,476,222931.39,0.87,0.3527,-0.0417,0.041,0.033374,33.8
332,19.064,33.5,25.1,1,665,476,223809.16,0.8683,0.3501,-0.0426,0.0391,0.033765,35.7
333,19.106,32.9,23.9,1,665,475,222664.42,0.8706,0.3534,-0.0468,0.0391,0.033765,34.0
334,19.146,33.4,25.1,1,665,477,224446.28,0.8671,0.3483,-0.0348,0.0391,0.033765,34.2
335,19.186,33.8,24.9,1,664,479,227475.27,0.8613,0.3395,-0.0307,0.0356,0.033765,34.7
336,19.227,33.2,24.7,1,664,480,227738.31,0.8608,0.3387,-0.0312,0.0375,0.033765,34.0
337,19.267,33.4,25.2,1,663,482,230033.84,0.8565,0.332,0,0.0341,0.033765,35.7
338,19.308,32.9,24.0,1,663,482,229548.47,0.8574,0.3335,-0.0314,0.0359,0.034568,33.8
339,19.348,33.1,25.1,1,663,481,228310.31,0.8597,0.3371,-0.0351,0.0359,0.034568,34.2
340,19.388,33.0,24.9,1,663,481,229211.06,0.858,0.3344,-0.0325,0.0359,0.034568,33.8
341,19.428,33.0,25.1,1,661,480,225548.11,0.865,0.3451,-0.0372,0,0.034568,33.8
342,19.468,33.1,25.2,1,660,477,221419.05,0.873,0.3571,-0.0487,0,0.034568,33.8
343,19.507,33.0,25.2,1,660,481,227803.75,0.8607,0.3385,0,0.0312,0.034568,35.1
344,19.548,33.9,24.4,1,660,479,226509.1,0.8631,0.3423,-0.0431,0.0312,0.035212,36.0
345,19.59,33.0,23.8,1,661,479,229124.27,0.8582,0.3347,-0.0373,0.0348,0.035212,34.1
346,19.63,33.3,25.1,1,662,478,228114.28,0.8601,0.3376,-0.042,0.0363,0.035212,34.1
347,19.67,32.8,25.1,1,662,477,228340.06,0.8597,0.337,-0.0441,0.0344,0.035212,33.6
348,19.709,32.9,25.4,1,662,476,226959.36,0.8623,0.341,-0.0462,0.0344,0.035212,33.7
349,19.749,33.7,25.2,1,662,476,226081.31,0.864,0.3435,-0.0436,0.0344,0.035212,36.1
350,19.791,33.0,23.6,1,661,478,227197.61,0.8618,0.3403,-0.0336,0.0309,0.034946,34.0
351,19.831,33.6,25.0,1,660,479,226350.31,0.8634,0.3427,-0.0345,0,0.034946,34.7
352,19.872,32.8,24.6,1,660,481,228823.27,0.8588,0.3356,0,0.0312,0.034946,33.6
353,19.911,33.3,25.3,1,659,485,234931.16,0.8475,0.3178,0,0,0.034946,34.1
354,19.951,33.2,25.0,1,659,482,230553.7,0.8555,0.3305,-0.0386,0,0.034946,34.0
355,19.991,33.9,25.2,1,656,476,219824.64,0.8762,0.3617,-0.0582,0,0.034946,36.0
356,20.033,33.2,24.0,1,654,474,215585.53,0.8847,0.374,-0.0536,0,0.035351,34.2
357,20.073,32.8,25.0,1,651,473,214168.28,0.8877,0.3781,-0.0526,0,0.035351,33.9
358,20.113,32.6,24.7,1,648,473,213432.12,0.8892,0.3803,-0.0499,0,0.035351,33.4
359,20.153,33.5,25.3,1,646,474,212761.98,0.8906,0.3822,-0.0453,0,0.035351,34.3
360,20.193,33.5,25.0,1,644,475,214672.69,0.8866,0.3767,-0.0432,0,0.035351,34.3
361,20.233,33.4,24.8,1,643,475,214880.97,0.8862,0.376,-0.0458,0,0.035351,35.5
362,20.275,32.9,24.1,1,644,476,214899.88,0.8861,0.376,-0.0418,0,0.035686,33.8
363,20.315,33.2,25.2,1,645,476,215308.78,0.8853,0.3748,-0.044,0,0.035686,34.5
364,20.355,32.9,24.7,1,646,476,216305.64,0.8833,0.3719,-0.044,0,0.035686,33.7
365,20.395,34.3,25.2,1,646,477,216426.62,0.883,0.3716,-0.0394,0,0.035686,35.1
366,20.436,33.5,24.4,1,646,477,215653.22,0.8846,0.3738,-0.042,0,0.035686,34.3
367,20.476,33.6,24.9,1,645,476,215304.6,0.8853,0.3748,-0.0465,0,0.035686,35.8
368,20.518,33.7,24.0,1,645,477,215797.2,0.8843,0.3734,-0.0402,0,0.036061,34.6
369,20.558,33.0,24.6,1,644,481,218427.36,0.879,0.3658,0,0,0.036061,34.0
370,20.598,33.3,25.2,1,643,482,219468.95,0.8769,0.3627,0,0,0.036061,34.0
371,20.638,33.5,25.0,1,643,483,218516.47,0.8788,0.3655,0,0,0.036061,34.2
372,20.678,33.3,24.9,1,644,484,220439.3,0.8749,0.3599,0,0,0.036061,34.1
373,20.718,33.6,25.0,1,644,485,221303.44,0.8732,0.3574,0,0,0.036061,35.9
374,20.76,32.9,24.0,1,644,486,223702.55,0.8685,0.3504,0,0,0.036199,33.8
375,20.8,32.9,25.1,1,644,485,220988.55,0.8739,0.3583,0,0,0.036199,33.9
376,20.84,33.5,25.1,1,645,483,217987.8,0.8798,0.367,-0.0351,0,0.036199,34.3
377,20.88,33.4,24.9,1,645,482,216311.75,0.8832,0.3719,-0.0346,0,0.036199,34.2
378,20.92,33.2,24.9,1,645,482,218366.02,0.8791,0.3659,-0.032,0,0.036199,34.0
379,20.96,33.6,25.1,1,645,482,217295.66,0.8812,0.369,-0.032,0,0.036199,35.9
380,21.002,33.4,23.9,1,645,483,219267.27,0.8773,0.3633,0,0,0.036151,34.2
381,21.042,33.3,24.9,1,645,484,219605.2,0.8766,0.3623,0,0,0.036151,34.3
382,21.082,33.5,25.0,1,645,484,217061.14,0.8817,0.3697,0,0,0.036151,34.3
383,21.122,33.6,24.8,1,644,484,216425.94,0.883,0.3716,0,0,0.036151,34.3
384,21.163,33.4,24.8,1,644,484,216819.33,0.8822,0.3704,0,0,0.036151,34.2
385,21.203,32.9,25.0,1,645,485,217541.9,0.8807,0.3683,0,0,0.036151,35.0
386,21.244,33.5,24.4,1,645,484,217209.84,0.8814,0.3693,-0.0311,0,0.036464,34.4
387,21.284,33.3,24.9,1,645,484,216781.95,0.8823,0.3705,0,0,0.036464,34.5
388,21.324,32.9,24.8,1,645,484,218013.42,0.8798,0.367,0,0,0.036464,33.7
389,21.364,33.2,25.3,1,645,483,218322.03,0.8792,0.3661,-0.0329,0,0.036464,34.0
390,21.403,33.4,25.2,1,645,482,217664.62,0.8805,0.368,-0.0349,0,0.036464,34.2
391,21.444,33.6,24.9,1,644,483,218332.31,0.8791,0.366,0,0,0.036464,35.8
392,21.485,33.9,23.9,1,643,481,214931.98,0.8861,0.3759,-0.0394,0,0.036459,35.2
393,21.526,33.4,24.3,1,643,485,216220.92,0.8834,0.3722,0,0,0.036459,34.4
394,21.567,33.2,24.9,1,643,487,216699.77,0.8825,0.3708,0,0,0.036459,34.0
395,21.606,33.3,25.1,1,643,488,215575.39,0.8848,0.374,0,0,0.036459,34.4
396,21.647,33.7,24.8,1,643,489,215724.34,0.8844,0.3736,0,0,0.036459,34.5
397,21.687,33.4,24.6,1,643,490,215017.69,0.8859,0.3757,0,0,0.036459,35.5
398,21.729,33.3,24.2,1,643,490,214284.47,0.8874,0.3778,0,0,0.036064,34.2
399,21.769,34.4,25.0,1,643,490,215089.3,0.8858,0.3754,0,0,0.036064,35.5
400,21.81,33.4,24.2,1,642,489,214012.72,0.888,0.3786,0,0,0.036064,34.1
401,21.85,33.6,24.9,1,642,489,214183.08,0.8876,0.3781,0,0,0.036064,34.4
402,21.891,33.8,24.7,1,642,490,218053.81,0.8797,0.3668,0,0,0.036064,34.9
403,21.932,33.4,24.5,1,643,490,218684.67,0.8784,0.365,0,0,0.036064,35.5
404,21.973,32.8,24.1,1,643,489,216401.72,0.8831,0.3716,0,0,0.036212,33.7
405,22.013,33.4,25.2,1,643,488,214750.86,0.8865,0.3764,0,0,0.036212,34.5
406,22.053,32.8,24.8,1,643,487,214830.3,0.8863,0.3762,0,0,0.036212,33.6
407,22.093,32.8,25.3,1,643,486,214904.64,0.8861,0.376,0,0,0.036212,33.6
408,22.132,32.9,25.4,1,643,485,214601.42,0.8868,0.3769,0,0,0.036212,34.0
409,22.172,33.3,25.1,1,643,485,215989.14,0.8839,0.3728,0,0,0.036212,35.4
410,22.213,33.3,24.2,1,643,485,215917.42,0.8841,0.373,0,0,0.036423,34.3
411,22.254,33.2,24.8,1,644,486,216633.0,0.8826,0.371,0,0,0.036423,34.3
412,22.294,32.8,24.9,1,644,485,217099.16,0.8816,0.3696,0,0,0.036423,33.9
413,22.334,32.9,25.1,1,645,485,217872.3,0.8801,0.3674,0,0,0.036423,33.8
414,22.373,34.1,25.1,1,645,484,215788.08,0.8843,0.3734,-0.0306,0,0.036423,35.0
415,22.414,34.4,24.4,1,646,483,215154.25,0.8856,0.3753,-0.0326,0,0.036423,36.8
416,22.457,33.5,23.4,1,649,480,212800.08,0.8905,0.3821,-0.0443,0,0.036485,34.5
417,22.497,33.3,24.8,1,653,478,212532.56,0.8911,0.3829,-0.0459,0,0.036485,34.3
418,22.538,33.6,24.8,1,655,476,212950.33,0.8902,0.3817,-0.05,0,0.036485,34.4
419,22.578,32.8,24.7,1,656,477,218423.92,0.879,0.3658,-0.0401,0,0.036485,33.6
420,22.618,33.1,25.3,1,658,483,235842.48,0.8459,0.3152,0,0.032,0.036485,34.0
421,22.658,33.5,25.0,1,659,486,243341.62,0.8327,0.2934,0,0.0316,0.036678,35.6
422,22.699,33.5,24.1,1,660,488,247169.94,0.8263,0.2823,0,0.0332,0.036678,34.5
423,22.74,32.8,24.7,1,663,480,231144.22,0.8544,0.3288,-0.0578,0.0419,0.036678,33.6
424,22.779,33.4,25.4,1,666,475,224173.73,0.8676,0.3491,-0.0601,0.0465,0.036678,34.2
425,22.82,33.8,24.8,1,667,472,217839.62,0.8801,0.3675,-0.061,0.0441,0.036678,34.6
426,22.86,32.8,24.6,1,675,468,213458.94,0.8891,0.3802,-0.0722,0.0705,0.036678,33.6
427,22.9,33.2,25.3,1,680,467,212523.53,0.8911,0.3829,-0.0672,0.0719,0.0371,35.4
428,22.941,33.0,24.2,1,685,465,211113.27,0.8941,0.387,-0.0736,0.0801,0.0371,34.1
429,22.981,32.8,25.0,1,695,463,212557.14,0.891,0.3828,-0.0778,0.1057,0.0371,33.6
430,23.021,33.1,25.3,1,711,462,219446.8,0.8769,0.3628,-0.0772,0.1423,0.0371,34.0
431,23.06,33.1,25.1,1,721,459,222141.58,0.8716,0.355,-0.0887,0.1462,0.0371,33.9
432,23.1,33.3,25.2,1,732,453,216860.16,0.8821,0.3703,-0.1091,0.1653,0.0371,34.1
433,23.14,33.7,24.9,1,738,446,210909.27,0.8945,0.3876,-0.125,0.1641,0.037044,36.4
434,23.183,33.4,23.6,1,741,443,208689.56,0.8992,0.394,-0.1219,0.1636,0.037044,34.5
435,23.223,33.6,24.8,1,747,442,210388.38,0.8956,0.3891,-0.1188,0.1788,0.037044,34.4
436,23.263,33.3,24.8,1,751,442,210272.25,0.8958,0.3894,-0.1162,0.1813,0.037044,34.1
437,23.303,33.3,25.1,1,755,441,210337.6,0.8957,0.3892,-0.1209,0.1875,0.037044,34.3
438,23.343,33.4,24.9,1,761,442,213182.69,0.8897,0.381,-0.1137,0.2004,0.037044,35.6
439,23.385,33.4,24.1,1,768,441,213343.69,0.8894,0.3805,-0.1221,0.2136,0.037561,34.4
440,23.425,33.3,24.8,1,778,444,220125.12,0.8756,0.3608,-0.1048,0.235,0.037561,34.4
441,23.466,34.1,24.8,1,787,444,220952.8,0.8739,0.3584,-0.1126,0.2469,0.037561,34.8
442,23.506,32.8,24.4,1,792,442,218317.75,0.8792,0.3661,-0.122,0.2474,0.037561,33.6
443,23.546,33.1,25.4,1,795,443,221301.08,0.8732,0.3574,-0.112,0.2481,0.037561,33.9
444,23.586,33.8,25.1,1,797,444,222727.0,0.8704,0.3533,-0.1101,0.2491,0.037561,35.4
445,23.627,33.9,24.1,1,798,445,224868.64,0.8663,0.347,-0.1087,0.2487,0.037878,35.9
446,23.669,34.2,23.8,1,799,447,228550.45,0.8593,0.3364,-0.1016,0.2503,0.037878,35.3
447,23.711,33.5,24.2,1,801,444,221984.5,0.8719,0.3554,-0.1207,0.2554,0.037878,34.3
448,23.751,33.6,24.9,1,804,442,219575.9,0.8767,0.3624,-0.1222,0.2621,0.037878,34.4
449,23.791,33.4,24.7,1,809,441,217788.02,0.8802,0.3676,-0.1217,0.2738,0.037878,34.1
450,23.831,33.4,25.0,1,815,448,229680.72,0.8572,0.3331,-0.087,0.2847,0.037878,35.5
451,23.873,33.4,24.1,1,817,452,234610.92,0.8481,0.3188,-0.0862,0.2805,0.038033,34.3
452,23.913,32.9,24.9,1,820,448,225798.94,0.8645,0.3443,-0.1152,0.2871,0.038033,34.0
453,23.953,33.1,25.0,1,825,445,220414.44,0.875,0.36,-0.1188,0.2989,0.038033,33.9
454,23.993,32.8,25.1,1,828,447,221093.5,0.8736,0.358,-0.1015,0.2997,0.038033,33.5
455,24.032,33.1,25.3,1,833,455,238066.72,0.8419,0.3087,-0.0692,0.3114,0.038033,33.9
456,24.072,33.4,25.1,1,842,455,237680.86,0.8426,0.3098,-0.0901,0.3325,0.038033,35.6
457,24.114,33.8,24.1,1,849,459,246121.67,0.828,0.2853,-0.0718,0.34,0.038159,34.8
458,24.154,33.4,24.5,1,855,458,242724.25,0.8338,0.2952,-0.0866,0.3475,0.038159,34.4
459,24.195,33.0,24.8,1,862,460,247296.05,0.8261,0.2819,-0.0746,0.3607,0.038159,33.8
460,24.234,32.9,25.2,1,868,457,245524.44,0.829,0.2871,-0.094,0.3681,0.038159,33.7
461,24.274,32.9,25.3,1,870,456,244653.17,0.8305,0.2896,-0.0908,0.3633,0.038159,33.7
462,24.314,33.1,25.2,1,869,456,242817.42,0.8336,0.2949,-0.0882,0.3559,0.038159,35.3
463,24.355,33.1,24.2,1,866,456,235433.3,0.8466,0.3164,-0.088,0.3473,0.038065,34.2
464,24.395,32.9,25.0,1,861,458,230156.25,0.8563,0.3317,-0.0787,0.3355,0.038065,33.9
465,24.435,33.2,25.0,1,850,465,223719.8,0.8685,0.3504,-0.0511,0.3066,0.038065,34.1
466,24.475,33.5,25.0,1,841,472,220995.89,0.8738,0.3583,-0.0366,0.2966,0.038065,34.2
467,24.515,33.4,24.9,1,830,483,214598.12,0.8868,0.3769,0,0.2755,0.038065,34.3
468,24.555,33.4,25.0,1,814,498,212285.89,0.8916,0.3836,0.0371,0.2418,0.038065,35.6
469,24.597,32.8,24.0,1,805,505,213522.72,0.889,0.38,0.0328,0.2401,0.037894,33.6
470,24.636,33.0,25.3,1,798,508,218287.47,0.8792,0.3662,0,0.2332,0.037894,34.1
471,24.676,33.3,25.0,1,789,506,214714.47,0.8865,0.3765,0,0.2152,0.037894,34.1
472,24.716,33.2,25.0,1,777,507,211151.81,0.894,0.3869,0,0.1906,0.037894,34.1
473,24.756,33.0,25.0,1,758,533,210903.58,0.8945,0.3876,0.1407,0.147,0.037894,33.7
474,24.796,33.3,25.3,1,745,556,215574.11,0.8848,0.374,0.1786,0.1394,0.037894,35.3
475,24.837,33.5,24.3,1,740,567,212128.4,0.8919,0.384,0.1718,0.1466,0.037894,34.4
476,24.877,33.4,24.8,1,739,571,209841.39,0.8968,0.3907,0.162,0.1528,0.037894,34.5
477,24.918,33.2,24.6,1,739,574,208004.62,0.9007,0.396,0.1657,0.1547,0.037894,34.0
478,24.958,33.5,25.1,1,742,579,208457.14,0.8997,0.3947,0.1813,0.1652,0.037894,34.3
479,24.998,33.5,24.8,1,742,585,212091.44,0.892,0.3841,0.1964,0.1594,0.037894,34.3
480,25.038,33.6,24.8,1,740,590,211223.81,0.8938,0.3867,0.2037,0.1525,0.037894,35.7
481,25.08,33.5,24.0,1,737,610,218362.83,0.8791,0.3659,0.2839,0.1457,0.038201,34.4
482,25.12,33.1,24.8,1,736,626,219505.1,0.8768,0.3626,0.3076,0.148,0.038201,34.1
483,25.16,32.9,25.0,1,735,632,219807.95,0.8762,0.3617,0.2942,0.1465,0.038201,33.7
484,25.2,32.8,25.2,1,735,634,219872.53,0.8761,0.3616,0.2879,0.1484,0.038201,33.5
485,25.239,32.9,25.4,1,735,634,219970.16,0.8759,0.3613,0.2826,0.1484,0.038201,33.6
486,25.279,33.3,25.3,1,735,634,219390.1,0.877,0.363,0.2826,0.1484,0.038201,35.5
487,25.32,33.1,24.2,1,734,633,221220.03,0.8734,0.3576,0.2783,0.1449,0.038049,34.0
488,25.36,32.9,25.0,1,733,633,220698.22,0.8744,0.3592,0.2807,0.1433,0.038049,33.9
489,25.4,33.0,25.1,1,733,633,221985.92,0.8719,0.3554,0.2807,0.1453,0.038049,33.8
490,25.44,33.3,25.2,1,733,632,221823.66,0.8722,0.3559,0.276,0.1453,0.038049,34.2
491,25.48,33.5,24.9,1,731,633,220645.92,0.8745,0.3593,0.2833,0.1383,0.038049,34.3
492,25.52,33.7,24.8,1,729,631,219721.36,0.8764,0.362,0.2715,0.1353,0.038049,35.9
493,25.562,32.9,23.9,1,726,631,218758.4,0.8783,0.3648,0.2761,0.1285,0.038238,33.8
494,25.601,33.1,25.3,1,723,631,217747.2,0.8803,0.3677,0.2763,0.1238,0.038238,34.2
495,25.642,34.2,24.9,1,719,630,216166.5,0.8835,0.3723,0.2717,0.1158,0.038238,35.0
496,25.682,33.4,24.4,1,715,630,216025.33,0.8838,0.3727,0.2742,0.1094,0.038238,34.2
497,25.723,33.4,24.6,1,699,633,212404.16,0.8913,0.3832,0.2882,0.0614,0.038238,34.2
498,25.763,33.5,25.0,1,687,636,209825.56,0.8968,0.3907,0.2943,0.0509,0.038238,35.6
499,25.805,33.5,24.1,1,679,638,209707.83,0.897,0.3911,0.2971,0.0454,0.037782,34.4
500,25.845,33.3,25.0,1,670,646,223288.72,0.8693,0.3516,0.3289,0,0.037782,34.3
501,25.885,33.5,24.8,1,662,641,213767.36,0.8885,0.3793,0.2847,0,0.037782,34.4
502,25.925,33.2,24.8,1,649,639,208806.92,0.899,0.3937,0.2882,0,0.037782,34.0
503,25.965,32.8,25.1,1,639,638,206463.23,0.9041,0.4005,0.2887,0,0.037782,33.6
504,26.004,32.8,25.4,1,630,636,205492.89,0.9062,0.4033,0.2821,-0.0329,0.037782,34.9
505,26.045,33.4,24.6,1,620,638,211500.97,0.8932,0.3859,0.297,-0.0507,0.037596,34.3
506,26.085,33.0,24.8,1,610,638,216558.75,0.8827,0.3712,0.2916,-0.0664,0.037596,34.2
507,26.126,32.8,24.9,1,599,632,209911.72,0.8966,0.3905,0.2632,-0.0858,0.037596,33.6
508,26.165,32.9,25.4,1,590,629,206103.38,0.9049,0.4015,0.2649,-0.0959,0.037596,33.6
509,26.204,33.2,25.3,1,583,626,203251.61,0.9112,0.4098,0.2587,-0.1028,0.037596,33.9
510,26.244,33.1,25.2,1,578,624,203247.1,0.9112,0.4098,0.2573,-0.1064,0.037596,35.3
511,26.285,33.6,24.2,1,570,621,202634.1,0.9126,0.4116,0.2487,-0.1248,0.037478,34.5
512,26.326,32.9,24.9,1,565,620,203393.53,0.9109,0.4094,0.2516,-0.127,0.037478,34.1
513,26.366,32.9,25.0,1,560,619,203708.55,0.9102,0.4085,0.2495,-0.1349,0.037478,33.7
514,26.405,33.3,25.2,1,556,617,202675.02,0.9125,0.4115,0.2427,-0.139,0.037478,34.1
515,26.445,34.4,25.0,1,553,617,205730.14,0.9057,0.4026,0.2479,-0.1416,0.037478,35.2
516,26.486,33.6,24.3,1,547,614,203013.98,0.9117,0.4105,0.2342,-0.1565,0.037478,35.8
517,26.528,33.2,24.0,1,542,613,201259.64,0.9157,0.4156,0.2363,-0.1629,0.037789,34.1
518,26.568,32.8,25.0,1,537,612,200775.58,0.9168,0.417,0.2346,-0.1708,0.037789,33.8
519,26.608,32.9,25.2,1,533,613,201573.14,0.915,0.4147,0.2419,-0.1751,0.037789,33.6
520,26.647,33.7,25.3,1,529,612,201667.22,0.9148,0.4144,0.2346,-0.1812,0.037789,34.5
521,26.688,33.2,24.8,1,523,611,201944.16,0.9141,0.4136,0.2325,-0.1946,0.037789,34.0
522,26.727,33.2,25.1,1,518,609,201753.84,0.9146,0.4142,0.2259,-0.2001,0.037789,35.3
523,26.768,32.8,24.4,1,512,608,201974.7,0.9141,0.4135,0.2264,-0.2119,0.0377,33.7
524,26.808,33.3,25.4,1,507,608,202257.8,0.9134,0.4127,0.2289,-0.2176,0.0377,34.4
525,26.848,33.6,24.8,1,503,606,200848.6,0.9166,0.4168,0.2196,-0.2218,0.0377,34.4
526,26.888,33.2,24.9,1,497,604,202703.12,0.9124,0.4114,0.2154,-0.2352,0.0377,34.0
527,26.928,32.8,25.1,1,492,608,215080.12,0.8858,0.3755,0.2395,-0.2412,0.0377,33.5
528,26.968,33.8,25.4,1,487,609,218133.17,0.8796,0.3666,0.2335,-0.2484,0.0377,36.0
529,27.009,33.4,23.9,1,483,606,213472.03,0.8891,0.3801,0.2166,-0.2531,0.037891,34.3
530,27.05,33.2,24.8,1,477,603,205518.67,0.9061,0.4032,0.2106,-0.2663,0.037891,34.3
531,27.09,32.8,24.9,1,466,598,197717.2,0.9238,0.4259,0.1947,-0.2937,0.037891,33.6
532,27.129,32.8,25.4,1,458,597,196851.64,0.9259,0.4284,0.2032,-0.3003,0.037891,33.5
533,27.168,32.8,25.5,1,450,595,196155.45,0.9275,0.4304,0.1964,-0.3128,0.037891,33.6
534,27.208,33.3,25.3,1,442,595,199685.0,0.9193,0.4202,0.2017,-0.3244,0.037891,35.6
535,27.249,33.1,24.1,1,435,595,204524.31,0.9083,0.4061,0.201,-0.334,0.038183,34.1
536,27.289,33.0,25.1,1,429,585,195721.56,0.9285,0.4317,0.1544,-0.3414,0.038183,34.2
537,27.329,33.4,25.0,1,423,577,194227.89,0.9321,0.436,0.1431,-0.3508,0.038183,34.2
538,27.369,34.0,24.9,1,419,571,192692.73,0.9358,0.4405,0.136,-0.353,0.038183,34.8
539,27.41,33.7,24.6,1,415,566,194468.08,0.9315,0.4353,0.1281,-0.3593,0.038183,34.5
540,27.451,34.2,24.7,1,409,563,195599.22,0.9288,0.432,0.1274,-0.372,0.038183,36.4
